"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"PDCD11","Mel-285","Eye","Melanoma","-1.93008","-11.707","SIDM01793","SIDG24209","true","Broad"
"RPS2","Mel-285","Eye","Melanoma","-1.92879","-10.394","SIDM01793","SIDG32655","true","Broad"
"CWC22","Mel-285","Eye","Melanoma","-1.92843","-10.738","SIDM01793","SIDG05741","true","Broad"
"RPS6","Mel-285","Eye","Melanoma","-1.92832","-11.093","SIDM01793","SIDG32809","true","Broad"
"OGT","Mel-285","Eye","Melanoma","-1.92761","-10.938","SIDM01793","SIDG22631","true","Broad"
"GTF2E2","Mel-285","Eye","Melanoma","-1.92703","-11.682","SIDM01793","SIDG10780","true","Broad"
"WDR75","Mel-285","Eye","Melanoma","-1.92668","-11.073","SIDM01793","SIDG41083","true","Broad"
"EIF6","Mel-285","Eye","Melanoma","-1.92558","-11.072","SIDM01793","SIDG07635","true","Broad"
"CCND1","Mel-285","Eye","Melanoma","-1.92032","-10.47","SIDM01793","SIDG03838","","Broad"
"VARS1","Mel-285","Eye","Melanoma","-1.91756","-10.45","SIDM01793","SIDG40630","true","Broad"
"COPS6","Mel-285","Eye","Melanoma","-1.91721","-11.008","SIDM01793","SIDG05183","true","Broad"
"DHDDS","Mel-285","Eye","Melanoma","-1.91567","-10.848","SIDM01793","SIDG06511","true","Broad"
"DTL","Mel-285","Eye","Melanoma","-1.91292","-10.976","SIDM01793","SIDG07030","true","Broad"
"PRPF31","Mel-285","Eye","Melanoma","-1.91146","-10.27","SIDM01793","SIDG25872","true","Broad"
"MDM4","Mel-285","Eye","Melanoma","-1.90919","-10.597","SIDM01793","SIDG17468","","Broad"
"EIF2S2","Mel-285","Eye","Melanoma","-1.90374","-10.898","SIDM01793","SIDG07526","true","Broad"
"KARS1","Mel-285","Eye","Melanoma","-1.90287","-11.489","SIDM01793","SIDG13437","true","Broad"
"NRDE2","Mel-285","Eye","Melanoma","-1.90153","-11.125","SIDM01793","SIDG22286","true","Broad"
"EIF3D","Mel-285","Eye","Melanoma","-1.90054","-10.634","SIDM01793","SIDG07540","true","Broad"
"UFD1","Mel-285","Eye","Melanoma","-1.89811","-10.616","SIDM01793","SIDG40276","true","Broad"
"PDPK1","Mel-285","Eye","Melanoma","-1.89561","-10.157","SIDM01793","SIDG24288","","Broad"
"WDR1","Mel-285","Eye","Melanoma","-1.89382","-10.144","SIDM01793","SIDG41031","","Broad"
"RPL10A","Mel-285","Eye","Melanoma","-1.89329","-10.14","SIDM01793","SIDG31588","true","Broad"
"MED30","Mel-285","Eye","Melanoma","-1.89055","-11.041","SIDM01793","SIDG17532","true","Broad"
"BANF1","Mel-285","Eye","Melanoma","-1.88829","-11.373","SIDM01793","SIDG02105","true","Broad"
"POLD3","Mel-285","Eye","Melanoma","-1.88671","-10.299","SIDM01793","SIDG25197","true","Broad"
"IMP3","Mel-285","Eye","Melanoma","-1.8853","-10.766","SIDM01793","SIDG13050","true","Broad"
"DDOST","Mel-285","Eye","Melanoma","-1.87992","-10.25","SIDM01793","SIDG06181","true","Broad"
"CIAO3","Mel-285","Eye","Melanoma","-1.87309","-11.251","SIDM01793","SIDG21366","true","Broad"
"CRCP","Mel-285","Eye","Melanoma","-1.87109","-10.112","SIDM01793","SIDG05384","true","Broad"
"PWP2","Mel-285","Eye","Melanoma","-1.8704","-10.311","SIDM01793","SIDG26373","true","Broad"
"KRT8","Mel-285","Eye","Melanoma","-1.86965","-10.647","SIDM01793","SIDG13984","","Broad"
"DHX15","Mel-285","Eye","Melanoma","-1.86947","-10.173","SIDM01793","SIDG06543","true","Broad"
"POLR1F","Mel-285","Eye","Melanoma","-1.86933","-10.645","SIDM01793","SIDG39993","true","Broad"
"RSL1D1","Mel-285","Eye","Melanoma","-1.86279","-10.828","SIDM01793","SIDG33446","true","Broad"
"NPM1","Mel-285","Eye","Melanoma","-1.86102","-9.909","SIDM01793","SIDG22155","true","Broad"
"SPC24","Mel-285","Eye","Melanoma","-1.86074","-10.58","SIDM01793","SIDG36220","true","Broad"
"GGTLC2","Mel-285","Eye","Melanoma","-1.8598","-10.102","SIDM01793","SIDG10061","true","Broad"
"RCC1","Mel-285","Eye","Melanoma","-1.85973","-10.805","SIDM01793","SIDG26956","true","Broad"
"GARS1","Mel-285","Eye","Melanoma","-1.85688","-11.122","SIDM01793","SIDG09868","true","Broad"
"RFC3","Mel-285","Eye","Melanoma","-1.85628","-11.117","SIDM01793","SIDG27072","true","Broad"
"CHD4","Mel-285","Eye","Melanoma","-1.85576","-9.871","SIDM01793","SIDG04546","","Broad"
"PLA2G10","Mel-285","Eye","Melanoma","-1.84952","-10.158","SIDM01793","SIDG24920","","Broad"
"BOP1","Mel-285","Eye","Melanoma","-1.84442","-10.456","SIDM01793","SIDG02460","true","Broad"
"EIF5","Mel-285","Eye","Melanoma","-1.84017","-10.655","SIDM01793","SIDG07624","true","Broad"
"PSMC2","Mel-285","Eye","Melanoma","-1.83962","-9.756","SIDM01793","SIDG26100","true","Broad"
"NEDD1","Mel-285","Eye","Melanoma","-1.83941","-10.649","SIDM01793","SIDG21672","true","Broad"
"SRF","Mel-285","Eye","Melanoma","-1.83717","-10.258","SIDM01793","SIDG36418","","Broad"
"BUB3","Mel-285","Eye","Melanoma","-1.8366","-10.388","SIDM01793","SIDG02644","true","Broad"
"PMPCB","Mel-285","Eye","Melanoma","-1.8339","-9.911","SIDM01793","SIDG25100","true","Broad"
"MAK16","Mel-285","Eye","Melanoma","-1.83288","-10.93","SIDM01793","SIDG17140","true","Broad"
"CDC42","Mel-285","Eye","Melanoma","-1.82959","-10.335","SIDM01793","SIDG04067","true","Broad"
"RBM39","Mel-285","Eye","Melanoma","-1.82654","-10.083","SIDM01793","SIDG26856","","Broad"
"UBA52","Mel-285","Eye","Melanoma","-1.82246","-10.847","SIDM01793","SIDG40063","true","Broad"
"CDC45","Mel-285","Eye","Melanoma","-1.82014","-10.263","SIDM01793","SIDG04086","true","Broad"
"CCT6A","Mel-285","Eye","Melanoma","-1.82013","-10.272","SIDM01793","SIDG03907","true","Broad"
"RAC1","Mel-285","Eye","Melanoma","-1.81778","-9.793","SIDM01793","SIDG26576","true","Broad"
"WARS1","Mel-285","Eye","Melanoma","-1.81766","-10.017","SIDM01793","SIDG40968","true","Broad"
"ANAPC1","Mel-285","Eye","Melanoma","-1.81375","-10.223","SIDM01793","SIDG00956","true","Broad"
"POLR3B","Mel-285","Eye","Melanoma","-1.80511","-9.831","SIDM01793","SIDG25242","true","Broad"
"MARS1","Mel-285","Eye","Melanoma","-1.80208","-9.487","SIDM01793","SIDG17321","true","Broad"
"DDX56","Mel-285","Eye","Melanoma","-1.80037","-10.122","SIDM01793","SIDG06265","true","Broad"
"EIF5A","Mel-285","Eye","Melanoma","-1.79663","-9.861","SIDM01793","SIDG07625","true","Broad"
"MMS22L","Mel-285","Eye","Melanoma","-1.79308","-9.422","SIDM01793","SIDG19867","true","Broad"
"MAGOH","Mel-285","Eye","Melanoma","-1.79241","-10.289","SIDM01793","SIDG17132","","Broad"
"GINS2","Mel-285","Eye","Melanoma","-1.7919","-9.603","SIDM01793","SIDG10097","true","Broad"
"NEPRO","Mel-285","Eye","Melanoma","-1.79021","-9.905","SIDM01793","SIDG21725","true","Broad"
"FAU","Mel-285","Eye","Melanoma","-1.78999","-10.043","SIDM01793","SIDG08830","true","Broad"
"NIP7","Mel-285","Eye","Melanoma","-1.78932","-9.516","SIDM01793","SIDG21861","true","Broad"
"ESPL1","Mel-285","Eye","Melanoma","-1.78623","-9.875","SIDM01793","SIDG08125","true","Broad"
"CENPK","Mel-285","Eye","Melanoma","-1.78594","-9.69","SIDM01793","SIDG04336","true","Broad"
"CCT5","Mel-285","Eye","Melanoma","-1.78181","-9.342","SIDM01793","SIDG03904","true","Broad"
"NCAPD3","Mel-285","Eye","Melanoma","-1.77864","-9.505","SIDM01793","SIDG21443","true","Broad"
"POLR2F","Mel-285","Eye","Melanoma","-1.77768","-9.312","SIDM01793","SIDG25227","true","Broad"
"MDN1","Mel-285","Eye","Melanoma","-1.77709","-9.494","SIDM01793","SIDG17469","true","Broad"
"DHRSX","Mel-285","Eye","Melanoma","-1.77207","-9.588","SIDM01793","SIDG06537","","Broad"
"EIF1AD","Mel-285","Eye","Melanoma","-1.77001","-9.891","SIDM01793","SIDG07495","","Broad"
"NCAPG","Mel-285","Eye","Melanoma","-1.76838","-9.741","SIDM01793","SIDG21444","true","Broad"
"PHB","Mel-285","Eye","Melanoma","-1.76822","-9.878","SIDM01793","SIDG24501","true","Broad"
"RANGAP1","Mel-285","Eye","Melanoma","-1.76696","-10.094","SIDM01793","SIDG26671","true","Broad"
"EXOSC6","Mel-285","Eye","Melanoma","-1.76674","-10.402","SIDM01793","SIDG08222","","Broad"
"RPL6","Mel-285","Eye","Melanoma","-1.76513","-9.717","SIDM01793","SIDG31370","true","Broad"
"DAD1","Mel-285","Eye","Melanoma","-1.76154","-9.827","SIDM01793","SIDG06028","true","Broad"
"PSMB1","Mel-285","Eye","Melanoma","-1.76119","-9.194","SIDM01793","SIDG26071","true","Broad"
"DDX49","Mel-285","Eye","Melanoma","-1.76092","-9.309","SIDM01793","SIDG06255","true","Broad"
"EIF2B3","Mel-285","Eye","Melanoma","-1.76055","-9.819","SIDM01793","SIDG07521","true","Broad"
"PTMA","Mel-285","Eye","Melanoma","-1.76026","-9.808","SIDM01793","SIDG26246","","Broad"
"SNRPC","Mel-285","Eye","Melanoma","-1.75794","-9.484","SIDM01793","SIDG35880","true","Broad"
"TTC27","Mel-285","Eye","Melanoma","-1.7558","-9.337","SIDM01793","SIDG39787","true","Broad"
"GGPS1","Mel-285","Eye","Melanoma","-1.75579","-9.155","SIDM01793","SIDG10046","true","Broad"
"EIF2S3","Mel-285","Eye","Melanoma","-1.75563","-9.271","SIDM01793","SIDG07534","true","Broad"
"PSMD12","Mel-285","Eye","Melanoma","-1.74975","-9.728","SIDM01793","SIDG26130","true","Broad"
"C1orf109","Mel-285","Eye","Melanoma","-1.74647","-9.937","SIDM01793","SIDG02690","true","Broad"
"YKT6","Mel-285","Eye","Melanoma","-1.7445","-9.074","SIDM01793","SIDG41333","true","Broad"
"NAPG","Mel-285","Eye","Melanoma","-1.74344","-9.377","SIDM01793","SIDG21357","","Broad"
"GPX4","Mel-285","Eye","Melanoma","-1.7433","-9.464","SIDM01793","SIDG10611","","Broad"
"TUBE1","Mel-285","Eye","Melanoma","-1.74179","-9.902","SIDM01793","SIDG39952","","Broad"
"COPB1","Mel-285","Eye","Melanoma","-1.74059","-9.444","SIDM01793","SIDG05170","true","Broad"
"NUP133","Mel-285","Eye","Melanoma","-1.7405","-9.161","SIDM01793","SIDG22472","true","Broad"
"CPSF2","Mel-285","Eye","Melanoma","-1.73948","-9.038","SIDM01793","SIDG05352","true","Broad"
"GRWD1","Mel-285","Eye","Melanoma","-1.7374","-9.644","SIDM01793","SIDG10707","true","Broad"
"PRELID1","Mel-285","Eye","Melanoma","-1.73734","-9.867","SIDM01793","SIDG25726","true","Broad"
"EFTUD2","Mel-285","Eye","Melanoma","-1.7373","-9.332","SIDM01793","SIDG07446","true","Broad"
"GNL3L","Mel-285","Eye","Melanoma","-1.7332","-9.301","SIDM01793","SIDG10326","true","Broad"
"TUBGCP3","Mel-285","Eye","Melanoma","-1.73295","-9.387","SIDM01793","SIDG39957","true","Broad"
"PFDN1","Mel-285","Eye","Melanoma","-1.72822","-9.565","SIDM01793","SIDG24382","","Broad"
"SRSF7","Mel-285","Eye","Melanoma","-1.72505","-10.069","SIDM01793","SIDG36489","true","Broad"
"RPS16","Mel-285","Eye","Melanoma","-1.72502","-9.54","SIDM01793","SIDG33024","true","Broad"
"TOMM22","Mel-285","Eye","Melanoma","-1.72416","-9.235","SIDM01793","SIDG38325","true","Broad"
"CNOT3","Mel-285","Eye","Melanoma","-1.72201","-9.026","SIDM01793","SIDG05011","true","Broad"
"DBF4","Mel-285","Eye","Melanoma","-1.71652","-9.485","SIDM01793","SIDG06066","true","Broad"
"RPP25L","Mel-285","Eye","Melanoma","-1.7145","-9.034","SIDM01793","SIDG32640","","Broad"
"HAUS4","Mel-285","Eye","Melanoma","-1.71449","-9.47","SIDM01793","SIDG11009","true","Broad"
"AARS1","Mel-285","Eye","Melanoma","-1.71306","-9.239","SIDM01793","SIDG00036","true","Broad"
"UBTF","Mel-285","Eye","Melanoma","-1.70687","-9.402","SIDM01793","SIDG40233","true","Broad"
"ACTR10","Mel-285","Eye","Melanoma","-1.70448","-9.616","SIDM01793","SIDG00340","true","Broad"
"ZMAT2","Mel-285","Eye","Melanoma","-1.70433","-9.174","SIDM01793","SIDG41645","true","Broad"
"GEMIN5","Mel-285","Eye","Melanoma","-1.70347","-9.253","SIDM01793","SIDG10008","true","Broad"
"BRF2","Mel-285","Eye","Melanoma","-1.70261","-9.601","SIDM01793","SIDG02522","true","Broad"
"THOC2","Mel-285","Eye","Melanoma","-1.70223","-9.887","SIDM01793","SIDG37652","true","Broad"
"TUBGCP2","Mel-285","Eye","Melanoma","-1.70197","-9.365","SIDM01793","SIDG39956","true","Broad"
"DDX10","Mel-285","Eye","Melanoma","-1.69948","-9.223","SIDM01793","SIDG06202","true","Broad"
"CDC16","Mel-285","Eye","Melanoma","-1.6964","-9.841","SIDM01793","SIDG04038","true","Broad"
"ALG13","Mel-285","Eye","Melanoma","-1.6945","-9.186","SIDM01793","SIDG00855","true","Broad"
"WBP11","Mel-285","Eye","Melanoma","-1.69385","-9.012","SIDM01793","SIDG41016","true","Broad"
"CDC37","Mel-285","Eye","Melanoma","-1.69355","-9.311","SIDM01793","SIDG04061","true","Broad"
"PSMD4","Mel-285","Eye","Melanoma","-1.69329","-9.53","SIDM01793","SIDG26114","true","Broad"
"HUWE1","Mel-285","Eye","Melanoma","-1.69138","-9.162","SIDM01793","SIDG12201","true","Broad"
"RPL9","Mel-285","Eye","Melanoma","-1.69097","-8.691","SIDM01793","SIDG31554","true","Broad"
"FEN1","Mel-285","Eye","Melanoma","-1.69096","-8.861","SIDM01793","SIDG09009","","Broad"
"SF3A2","Mel-285","Eye","Melanoma","-1.68949","-9.28","SIDM01793","SIDG34248","true","Broad"
"ITGB5","Mel-285","Eye","Melanoma","-1.68899","-9.276","SIDM01793","SIDG13318","","Broad"
"POLD1","Mel-285","Eye","Melanoma","-1.6887","-9.142","SIDM01793","SIDG25194","true","Broad"
"RPL7L1","Mel-285","Eye","Melanoma","-1.68868","-8.974","SIDM01793","SIDG31473","true","Broad"
"RPA3","Mel-285","Eye","Melanoma","-1.68784","-9.488","SIDM01793","SIDG31284","true","Broad"
"TBCA","Mel-285","Eye","Melanoma","-1.68589","-8.763","SIDM01793","SIDG37258","true","Broad"
"NIFK","Mel-285","Eye","Melanoma","-1.68517","-8.948","SIDM01793","SIDG21844","true","Broad"
"NOP16","Mel-285","Eye","Melanoma","-1.68487","-9.748","SIDM01793","SIDG22060","true","Broad"
"SDE2","Mel-285","Eye","Melanoma","-1.68131","-9.218","SIDM01793","SIDG33910","true","Broad"
"POLR2E","Mel-285","Eye","Melanoma","-1.68048","-9.212","SIDM01793","SIDG25226","true","Broad"
"RPA2","Mel-285","Eye","Melanoma","-1.67996","-8.72","SIDM01793","SIDG31280","true","Broad"
"VRK1","Mel-285","Eye","Melanoma","-1.6755","-8.747","SIDM01793","SIDG40907","","Broad"
"RRP9","Mel-285","Eye","Melanoma","-1.67536","-8.746","SIDM01793","SIDG33431","true","Broad"
"DCTN2","Mel-285","Eye","Melanoma","-1.67481","-8.742","SIDM01793","SIDG06147","true","Broad"
"ANAPC2","Mel-285","Eye","Melanoma","-1.67364","-9.659","SIDM01793","SIDG00958","true","Broad"
"ALG2","Mel-285","Eye","Melanoma","-1.6722","-9.647","SIDM01793","SIDG00843","true","Broad"
"HINFP","Mel-285","Eye","Melanoma","-1.67148","-8.847","SIDM01793","SIDG11273","true","Broad"
"SNRNP25","Mel-285","Eye","Melanoma","-1.67074","-8.546","SIDM01793","SIDG35867","","Broad"
"PSMA7","Mel-285","Eye","Melanoma","-1.66926","-8.702","SIDM01793","SIDG26068","true","Broad"
"RPA1","Mel-285","Eye","Melanoma","-1.66871","-8.827","SIDM01793","SIDG31279","true","Broad"
"ATP6V0B","Mel-285","Eye","Melanoma","-1.66775","-9.334","SIDM01793","SIDG01904","true","Broad"
"MTBP","Mel-285","Eye","Melanoma","-1.66686","-8.895","SIDM01793","SIDG20481","true","Broad"
"RAD51","Mel-285","Eye","Melanoma","-1.66501","-8.881","SIDM01793","SIDG26610","true","Broad"
"WDR33","Mel-285","Eye","Melanoma","-1.66467","-9.092","SIDM01793","SIDG41052","true","Broad"
"TARS1","Mel-285","Eye","Melanoma","-1.66464","-9.082","SIDM01793","SIDG37141","true","Broad"
"TRMT112","Mel-285","Eye","Melanoma","-1.66405","-9.077","SIDM01793","SIDG39292","true","Broad"
"ISCU","Mel-285","Eye","Melanoma","-1.66338","-8.788","SIDM01793","SIDG13259","true","Broad"
"RPP14","Mel-285","Eye","Melanoma","-1.66311","-8.95","SIDM01793","SIDG32637","true","Broad"
"NOP56","Mel-285","Eye","Melanoma","-1.66171","-8.775","SIDM01793","SIDG22063","true","Broad"
"SDAD1","Mel-285","Eye","Melanoma","-1.65726","-9.035","SIDM01793","SIDG33889","true","Broad"
"NUF2","Mel-285","Eye","Melanoma","-1.65413","-8.72","SIDM01793","SIDG22444","true","Broad"
"INTS3","Mel-285","Eye","Melanoma","-1.6494","-8.966","SIDM01793","SIDG13138","true","Broad"
"NCAPH2","Mel-285","Eye","Melanoma","-1.64556","-8.366","SIDM01793","SIDG21449","true","Broad"
"NOP2","Mel-285","Eye","Melanoma","-1.64505","-8.362","SIDM01793","SIDG22055","","Broad"
"DDX20","Mel-285","Eye","Melanoma","-1.64328","-8.453","SIDM01793","SIDG06232","true","Broad"
"ORC6","Mel-285","Eye","Melanoma","-1.64326","-8.511","SIDM01793","SIDG23623","true","Broad"
"PPAN","Mel-285","Eye","Melanoma","-1.64287","-8.926","SIDM01793","SIDG25341","true","Broad"
"DPH3","Mel-285","Eye","Melanoma","-1.64219","-8.503","SIDM01793","SIDG06900","true","Broad"
"EEF1B2","Mel-285","Eye","Melanoma","-1.64141","-8.706","SIDM01793","SIDG07372","true","Broad"
"CCT8","Mel-285","Eye","Melanoma","-1.64005","-8.696","SIDM01793","SIDG03917","true","Broad"
"NOC3L","Mel-285","Eye","Melanoma","-1.63959","-8.891","SIDM01793","SIDG22027","true","Broad"
"SMC3","Mel-285","Eye","Melanoma","-1.63485","-8.289","SIDM01793","SIDG35107","true","Broad"
"NUP43","Mel-285","Eye","Melanoma","-1.63128","-8.63","SIDM01793","SIDG22456","true","Broad"
"TRAPPC1","Mel-285","Eye","Melanoma","-1.63049","-8.258","SIDM01793","SIDG38622","true","Broad"
"SF3B4","Mel-285","Eye","Melanoma","-1.6293","-9.04","SIDM01793","SIDG34255","true","Broad"
"SEC13","Mel-285","Eye","Melanoma","-1.62743","-8.523","SIDM01793","SIDG33959","true","Broad"
"RPL23A","Mel-285","Eye","Melanoma","-1.62536","-8.793","SIDM01793","SIDG32015","true","Broad"
"CCNA2","Mel-285","Eye","Melanoma","-1.6246","-8.787","SIDM01793","SIDG03827","true","Broad"
"NONO","Mel-285","Eye","Melanoma","-1.62095","-8.347","SIDM01793","SIDG22052","","Broad"
"XRCC6","Mel-285","Eye","Melanoma","-1.61547","-8.306","SIDM01793","SIDG41272","true","Broad"
"MCM4","Mel-285","Eye","Melanoma","-1.61206","-8.908","SIDM01793","SIDG17423","true","Broad"
"U2AF2","Mel-285","Eye","Melanoma","-1.61124","-8.404","SIDM01793","SIDG40051","true","Broad"
"HAUS6","Mel-285","Eye","Melanoma","-1.60965","-8.264","SIDM01793","SIDG11012","true","Broad"
"SSRP1","Mel-285","Eye","Melanoma","-1.60754","-9.131","SIDM01793","SIDG36531","true","Broad"
"CHAF1B","Mel-285","Eye","Melanoma","-1.60194","-8.615","SIDM01793","SIDG04512","true","Broad"
"IPO11","Mel-285","Eye","Melanoma","-1.60117","-8.484","SIDM01793","SIDG13175","true","Broad"
"NOL6","Mel-285","Eye","Melanoma","-1.59644","-8.167","SIDM01793","SIDG22039","true","Broad"
"CLNS1A","Mel-285","Eye","Melanoma","-1.59627","-8.787","SIDM01793","SIDG04881","true","Broad"
"BUD23","Mel-285","Eye","Melanoma","-1.59427","-8.355","SIDM01793","SIDG02648","true","Broad"
"TNPO3","Mel-285","Eye","Melanoma","-1.59423","-8.557","SIDM01793","SIDG38285","true","Broad"
"PTPN23","Mel-285","Eye","Melanoma","-1.59329","-8.425","SIDM01793","SIDG26297","","Broad"
"CCNK","Mel-285","Eye","Melanoma","-1.59256","-8.42","SIDM01793","SIDG03861","true","Broad"
"ZNHIT3","Mel-285","Eye","Melanoma","-1.59208","-8.755","SIDM01793","SIDG42394","","Broad"
"SRSF1","Mel-285","Eye","Melanoma","-1.58938","-8.06","SIDM01793","SIDG36482","true","Broad"
"NACA","Mel-285","Eye","Melanoma","-1.58794","-8.499","SIDM01793","SIDG21285","true","Broad"
"DCTN6","Mel-285","Eye","Melanoma","-1.58606","-8.959","SIDM01793","SIDG06151","true","Broad"
"PRC1","Mel-285","Eye","Melanoma","-1.58606","-8.218","SIDM01793","SIDG25687","true","Broad"
"PRPF19","Mel-285","Eye","Melanoma","-1.5836","-8.69","SIDM01793","SIDG25870","true","Broad"
"YWHAZ","Mel-285","Eye","Melanoma","-1.57936","-8.169","SIDM01793","SIDG41381","","Broad"
"MED4","Mel-285","Eye","Melanoma","-1.57905","-8.431","SIDM01793","SIDG17484","true","Broad"
"PES1","Mel-285","Eye","Melanoma","-1.57836","-8.898","SIDM01793","SIDG24354","true","Broad"
"NOP58","Mel-285","Eye","Melanoma","-1.57818","-8.161","SIDM01793","SIDG22067","true","Broad"
"KIF4A","Mel-285","Eye","Melanoma","-1.57779","-8.309","SIDM01793","SIDG13731","","Broad"
"SEH1L","Mel-285","Eye","Melanoma","-1.56996","-7.824","SIDM01793","SIDG33997","true","Broad"
"LSM7","Mel-285","Eye","Melanoma","-1.56534","-8.14","SIDM01793","SIDG16917","true","Broad"
"ANKLE2","Mel-285","Eye","Melanoma","-1.56492","-7.882","SIDM01793","SIDG01003","true","Broad"
"ABCB7","Mel-285","Eye","Melanoma","-1.55681","-8.485","SIDM01793","SIDG00068","true","Broad"
"GSPT1","Mel-285","Eye","Melanoma","-1.55668","-8.725","SIDM01793","SIDG10732","true","Broad"
"SF3B2","Mel-285","Eye","Melanoma","-1.55568","-7.995","SIDM01793","SIDG34253","true","Broad"
"SNRPB","Mel-285","Eye","Melanoma","-1.55183","-8.235","SIDM01793","SIDG35876","true","Broad"
"H2BC13","Mel-285","Eye","Melanoma","-1.55127","-7.783","SIDM01793","SIDG11327","true","Broad"
"ANAPC4","Mel-285","Eye","Melanoma","-1.54444","-8.168","SIDM01793","SIDG00959","true","Broad"
"TBL3","Mel-285","Eye","Melanoma","-1.54234","-8.042","SIDM01793","SIDG37278","true","Broad"
"H2BC9","Mel-285","Eye","Melanoma","-1.54219","-8.609","SIDM01793","SIDG11323","true","Broad"
"IPO7","Mel-285","Eye","Melanoma","-1.54195","-8.149","SIDM01793","SIDG13168","","Broad"
"NUDT21","Mel-285","Eye","Melanoma","-1.54194","-7.966","SIDM01793","SIDG22441","true","Broad"
"PRMT5","Mel-285","Eye","Melanoma","-1.5383","-7.939","SIDM01793","SIDG25827","true","Broad"
"SASS6","Mel-285","Eye","Melanoma","-1.53788","-7.595","SIDM01793","SIDG33697","true","Broad"
"ACTL6A","Mel-285","Eye","Melanoma","-1.53769","-7.934","SIDM01793","SIDG00306","true","Broad"
"TAF6","Mel-285","Eye","Melanoma","-1.53598","-8.56","SIDM01793","SIDG37088","true","Broad"
"POP7","Mel-285","Eye","Melanoma","-1.53567","-7.992","SIDM01793","SIDG25288","","Broad"
"ZNF131","Mel-285","Eye","Melanoma","-1.53485","-7.913","SIDM01793","SIDG41792","true","Broad"
"ARF4","Mel-285","Eye","Melanoma","-1.53446","-7.57","SIDM01793","SIDG01333","","Broad"
"POLR3K","Mel-285","Eye","Melanoma","-1.53436","-7.982","SIDM01793","SIDG25253","","Broad"
