gene_pair_id	sorted_gene_pair	targetA	targetB	sgrna_group	cell_line_label	qc_group	cancer_type	depMapID	CMP_model_id	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	pct_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr	is_bassik_hit	targetA__is_single_depleted	targetB__is_single_depleted	targetA__is_expressed	targetB__is_expressed	targetA__is_depleted_mageck	targetB__is_depleted_mageck	targetA__is_enriched_mageck	targetB__is_enriched_mageck	targetA__is_depleted_bagel	targetB__is_depleted_bagel	targetA__is_common_essential_bagel2	targetB__is_common_essential_bagel2	targetA__is_common_nonessential_bagel2	targetB__is_common_nonessential_bagel2	targetA__is_common_essential_depmap_ceres	targetB__is_common_essential_depmap_ceres	targetA__is_common_essential_depmap_chronos	targetB__is_common_essential_depmap_chronos	targetA__is_common_nonessential_depmap_ceres	targetB__is_common_nonessential_depmap_ceres	targetA__is_depmap_dependent	targetA__n_depmap_dependent_cell_lines	targetB__is_depmap_dependent	targetB__n_depmap_dependent_cell_lines	targetA__tpm_log2ps1	targetB__tpm_log2ps1	targetA__total_copy_number	targetB__total_copy_number	CMP_mutation__gene_symbol	CMP_mutation__protein_mutation	CMP_mutation__rna_mutation	CMP_mutation__cdna_mutation	CMP_mutation__effect
CTR9|PAF1	CTR9|PAF1	CTR9	PAF1	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.29815702698623	-0.290051071529958	0.887833263086714	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0203125763720512	-2.69950251044944	0.00347216159239986	0.9965278384076	0.00347216159239986	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	NA	NA	NA	NA	3.71259578044703	3.72900887033786	NA	NA					
E2F4|E2F3	E2F3|E2F4	E2F4	E2F3	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.376754562321619	-0.284334321704189	0.828759524231043	84	3	28	2	7.14	92.8015564202335	0.0946879545504303	1.0067842796169	0.0209520175852094	-2.61849537119497	0.00441592448979857	0.995584075510201	0.00441592448979857	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.09592441999854	4.62643913669732	NA	NA					
PSMB8|PCGF1	PCGF1|PSMB8	PSMB8	PCGF1	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.260178577865851	-0.232041998066353	0.439706703192196	96	3	32	0	0	92.8015564202335	0.0946879545504303	1.0067842796169	0.0155954546889511	-2.61631438568539	0.00444423379623128	0.995555766203769	0.00444423379623128	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.82273014794452	3.84899843040002	NA	NA					
NRBP1|NRBP2	NRBP1|NRBP2	NRBP1	NRBP2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.440410265683032	-0.302556466716685	1.15721038730647	96	3	32	6	18.75	92.8015564202335	0.0946879545504303	1.0067842796169	0.0231481250480486	-2.61095806722258	0.00451444819771981	0.99548555180228	0.00451444819771981	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	5.13545278418517	4.43562859405209	NA	NA					
SLC11A1|SLC11A2	SLC11A1|SLC11A2	SLC11A1	SLC11A2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.419400834297397	-0.273445301594932	0.852840163799067	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0199442279584971	-2.60673232497327	0.00457053942157628	0.995429460578424	0.00457053942157628	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0285691521967709	3.68929916053589	NA	NA					
MED26|MED8	MED8|MED26	MED26	MED8	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.420796178353788	-0.291622364684746	1.04979882095167	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.022017476981156	-2.60346973736085	0.00461427072834328	0.995385729271657	0.00461427072834328	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	NA	NA	NA	NA	1.61823865559545	3.84699468696557	NA	NA					
NAE1|PRKDC	NAE1|PRKDC	NAE1	PRKDC	Jen Uveal	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.405027356974829	-0.288985472365466	1.04420587551125	96	3	32	5	15.62	92.8015564202335	0.0946879545504303	1.0067842796169	0.0219586038712568	-2.58916280256193	0.00481047984075685	0.995189520159243	0.00481047984075685	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	5.30451104180995	6.51112010085101	NA	NA					
TUBB4B|TUBB	TUBB|TUBB4B	TUBB4B	TUBB	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.487474185061629	-0.320572669256653	1.0511888586084	72	3	24	1	4.17	92.8015564202335	0.0946879545504303	1.0067842796169	0.0257724399582101	-2.58668165934155	0.00484525373362704	0.995154746266373	0.00484525373362704	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	NA	NA	NA	NA	5.93852104586597	8.55543273489809	NA	NA					
MED23|THRAP3	MED23|THRAP3	MED23	THRAP3	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.327896510199812	-0.299937794403708	1.14441365030313	84	3	28	4	14.29	92.8015564202335	0.0946879545504303	1.0067842796169	0.024755079345114	-2.50814856701128	0.00606828135259494	0.993931718647405	0.00606828135259494	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.07210580048042	5.17472598770613	NA	NA					
CDK19|THRAP3	CDK19|THRAP3	CDK19	THRAP3	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.284049442072117	-0.274635060219884	0.960260527971539	84	3	28	4	14.29	92.8015564202335	0.0946879545504303	1.0067842796169	0.0225363670278659	-2.46016603616773	0.00694363760288493	0.993056362397115	0.00694363760288493	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	2.43562859405209	5.17472598770613	NA	NA					
KAT6A|KAT6B	KAT6A|KAT6B	KAT6A	KAT6B	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.410842619874717	-0.284410638040826	1.22093090708023	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0238188673614567	-2.4563577517605	0.00701766778115325	0.992982332218847	0.00701766778115325	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.75488750216347	2.20163386116965	NA	NA					
COQ10B|COQ10A	COQ10A|COQ10B	COQ10B	COQ10A	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.353072721072049	-0.275730851883045	1.11969578043693	96	3	32	3	9.38	92.8015564202335	0.0946879545504303	1.0067842796169	0.0227532344494219	-2.45567821280108	0.00703095050147203	0.992969049498528	0.00703095050147203	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.05831649559082	4.03298241669943	NA	NA					
PPP2CA|PPP4C	PPP2CA|PPP4C	PPP2CA	PPP4C	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.366257315005572	-0.248817488915104	0.820246463697062	96	3	32	4	12.5	92.8015564202335	0.0946879545504303	1.0067842796169	0.019601136378476	-2.45353918524596	0.00707290631826231	0.992927093681738	0.00707290631826231	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	NA	NA	NA	NA	4.71369581484336	5.19219416528334	NA	NA					
HRH1|ATP5F1D	ATP5F1D|HRH1	HRH1	ATP5F1D	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.423636260580869	-0.293778802626558	1.35895522576547	96	3	32	6	18.75	92.8015564202335	0.0946879545504303	1.0067842796169	0.0252717549265645	-2.44363400229132	0.00727008437561785	0.992729915624382	0.00727008437561785	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	NA	NA	NA	NA	0	4.91169158187234	NA	NA					
BCAP31|NXT1	BCAP31|NXT1	BCAP31	NXT1	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.303464669005092	-0.254388509817572	0.906879277071916	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0205130607297902	-2.43727950009929	0.00739911813553856	0.992600881864461	0.00739911813553856	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	7.34527217109169	4.1333991254172	NA	NA					
RHOBTB2|GDI2	GDI2|RHOBTB2	RHOBTB2	GDI2	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.344758466120125	-0.285433648301294	1.27028788571067	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.024338414504935	-2.43655607246451	0.00741393517666689	0.992586064823333	0.00741393517666689	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.56315813040281	7.19455988602261	NA	NA					
RRAGD|RRAGC	RRAGC|RRAGD	RRAGD	RRAGC	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.252083895349387	-0.258912398486022	0.960962047883789	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0210823530541257	-2.43530381428203	0.00743964538671367	0.992560354613286	0.00743964538671367	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.32624970083746	4.04439411935845	NA	NA					
ATP6V1E1|ATP6V1E2	ATP6V1E1|ATP6V1E2	ATP6V1E1	ATP6V1E2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.321505097347367	-0.32089850345503	1.6840685698979	84	3	28	3	10.71	92.8015564202335	0.0946879545504303	1.0067842796169	0.0312569458462558	-2.35065079936925	0.00937030607806712	0.990629693921933	0.00937030607806712	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	6.79545527204412	2.86195536414487	NA	NA					
TRAPPC3|TRAPPC3L	TRAPPC3|TRAPPC3L	TRAPPC3	TRAPPC3L	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.21983329669887	-0.23505524067368	0.830385862394821	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0197078668910839	-2.34885404882803	0.00941564332420777	0.990584356675792	0.00941564332420777	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	5.18030701996943	0	NA	NA					
RBM22|CWF19L1	CWF19L1|RBM22	RBM22	CWF19L1	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.322228181400905	-0.25876147415332	1.11331087934635	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0226860249642579	-2.34664871004035	0.00947155261290016	0.9905284473871	0.00947155261290016	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	4.4032677223393	3.36597242759338	NA	NA					
CHORDC1|ITGB1BP2	CHORDC1|ITGB1BP2	CHORDC1	ITGB1BP2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.372656797767616	-0.279466030697488	1.0420550802822	72	3	24	1	4.17	92.8015564202335	0.0946879545504303	1.0067842796169	0.0256437951930523	-2.33646470864211	0.00973351742899202	0.990266482571008	0.00973351742899202	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	4.75862298244024	0.22650852980868	NA	NA					
CCNT2|CCNT1	CCNT1|CCNT2	CCNT2	CCNT1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.430204538824223	-0.314373658108846	1.94392515353156	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.031429333113576	-2.3073907281386	0.0105165238282486	0.989483476171751	0.0105165238282486	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.1407786557828	3.37573453858316	NA	NA					
ATM|MDM4	ATM|MDM4	ATM	MDM4	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.354362901883481	-0.255006948157515	1.18511375716977	96	3	32	3	9.38	92.8015564202335	0.0946879545504303	1.0067842796169	0.0234418447308203	-2.28398585209494	0.0111861812170965	0.988813818782904	0.0111861812170965	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.22650852980868	3.56803210477128	NA	NA					
AKIRIN2|AKIRIN1	AKIRIN1|AKIRIN2	AKIRIN2	AKIRIN1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.395546300572636	-0.238470145823643	1.02071365268585	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0217113173152	-2.26103502427554	0.0118785441572661	0.988121455842734	0.0118785441572661	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	3.87381319835909	4.58796498888268	NA	NA					
GDI2|GDI1	GDI1|GDI2	GDI2	GDI1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.287659821042857	-0.22669780712459	0.890396427064983	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0203395570455067	-2.25349130667953	0.0121140941248272	0.987885905875173	0.0121140941248272	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	7.19455988602261	5.66305992374782	NA	NA					
KPNA3|KPNA2	KPNA2|KPNA3	KPNA3	KPNA2	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.190430738770558	-0.206092075090669	0.577871113480409	84	3	28	1	3.57	92.8015564202335	0.0946879545504303	1.0067842796169	0.0179292656484547	-2.24629994670324	0.0123424009926027	0.987657599007397	0.0123424009926027	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.59215800212536	6.20672135743089	NA	NA					
CDS1|CDS2	CDS1|CDS2	CDS1	CDS2	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.375076481815425	-0.260695868359339	1.33998140472549	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0250720304945647	-2.24441364907309	0.0124028995640354	0.987597100435965	0.0124028995640354	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.956056652412403	2.82374936030827	NA	NA					
NCBP2|NCBP2L	NCBP2|NCBP2L	NCBP2	NCBP2L	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.375812344684081	-0.25530032332486	1.33496232454916	96	3	32	4	12.5	92.8015564202335	0.0946879545504303	1.0067842796169	0.025019198071656	-2.21267080767776	0.0134601747043565	0.986539825295643	0.0134601747043565	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	5.01747656302046	0	NA	NA					
ARFGEF1|ARFGEF2	ARFGEF1|ARFGEF2	ARFGEF1	ARFGEF2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.401972357431074	-0.245804965112116	1.21666552473983	96	3	32	5	15.62	92.8015564202335	0.0946879545504303	1.0067842796169	0.0237739685999788	-2.20829578280475	0.0136118305607117	0.986388169439288	0.0136118305607117	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	4.68144926531496	3.77505054148317	NA	NA					
NCK2|NCK1	NCK1|NCK2	NCK2	NCK1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.353962028919138	-0.257851275264108	1.39445500181989	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0256454367797688	-2.2014174329164	0.0138532429931033	0.986146757006897	0.0138532429931033	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.99548451887751	3.80012335282653	NA	NA					
BUB3|BUB1B	BUB1B|BUB3	BUB3	BUB1B	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.40924871504353	-0.232216184508266	1.0559024281722	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0220817254782142	-2.1999049462831	0.0139068198579961	0.986093180142004	0.0139068198579961	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	NA	NA	NA	NA	5.13257684267001	2.56071495447448	NA	NA					
SNRPD3|CLNS1A	CLNS1A|SNRPD3	SNRPD3	CLNS1A	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.325434185041008	-0.275171240653041	1.44112980380239	84	3	28	3	10.71	92.8015564202335	0.0946879545504303	1.0067842796169	0.0283299727607678	-2.1974213604963	0.0139951835620594	0.986004816437941	0.0139951835620594	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	NA	NA	NA	NA	5.72873684336602	6.90098753054815	NA	NA					
TIMP2|PCGF1	PCGF1|TIMP2	TIMP2	PCGF1	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.310213160483103	-0.222452096444188	0.950231406687571	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0209693989362708	-2.19007052680162	0.0142595611745288	0.985740438825471	0.0142595611745288	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	6.95442898437188	3.84899843040002	NA	NA					
DDX39A|DDX39B	DDX39A|DDX39B	DDX39A	DDX39B	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.388520364302995	-0.243941010462355	1.28621226922626	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0245060395945728	-2.16315449219547	0.0152646495447852	0.984735350455215	0.0152646495447852	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	5.3743439890385	7.70860110981008	NA	NA					
DHX29|DHX9	DHX9|DHX29	DHX29	DHX9	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.305051582095454	-0.279805918379815	1.25654167619319	63	3	21	1	4.76	92.8015564202335	0.0946879545504303	1.0067842796169	0.031233764305324	-2.11900778502393	0.0170449045172988	0.982955095482701	0.0170449045172988	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	NA	NA	NA	NA	2.99457972421575	6.67905778549329	NA	NA					
MORF4L2|MORF4L1	MORF4L1|MORF4L2	MORF4L2	MORF4L1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.155933878243607	-0.233509788376399	0.957054428410551	72	3	24	0	0	92.8015564202335	0.0946879545504303	1.0067842796169	0.0244466029131699	-2.09906714413764	0.0179054911276494	0.982094508872351	0.0179054911276494	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	8.16032526030354	7.43153939062004	NA	NA					
DMXL2|DMXL1	DMXL1|DMXL2	DMXL2	DMXL1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.381954090620071	-0.243375256963951	1.43930197252148	96	3	32	0	0	92.8015564202335	0.0946879545504303	1.0067842796169	0.0261175101555751	-2.09185716381315	0.018225647485116	0.981774352514884	0.018225647485116	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.26153081524341	4.61941301059794	NA	NA					
PMM1|PMM2	PMM1|PMM2	PMM1	PMM2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.356757062016836	-0.241010589963612	1.43150844643932	96	3	32	9	28.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0260354730389208	-2.08049521791846	0.0187400669020077	0.981259933097992	0.0187400669020077	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.80322703643493	4.39300425689832	NA	NA					
PPP2CB|PPP2CA	PPP2CA|PPP2CB	PPP2CB	PPP2CA	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.367360658785764	-0.234589408446845	1.04908546782111	72	3	24	1	4.17	92.8015564202335	0.0946879545504303	1.0067842796169	0.0257428147358539	-2.05226698878619	0.0200718611660976	0.979928138833902	0.0200718611660976	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	NA	NA	NA	NA	6.58436125251871	4.71369581484336	NA	NA					
SMC1A|SMC1B	SMC1A|SMC1B	SMC1A	SMC1B	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.339111467651396	-0.22586145024562	1.29453247229839	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0245936206795426	-2.04401340481816	0.0204761114527591	0.979523888547241	0.0204761114527591	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	3.70154905694307	1.59454854955035	NA	NA					
TSTD1|CDIPT	CDIPT|TSTD1	TSTD1	CDIPT	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.299987452381929	-0.23892194631674	1.21960219093723	78	3	26	1	3.85	92.8015564202335	0.0946879545504303	1.0067842796169	0.026805952569093	-2.03762053484876	0.020793948393113	0.979206051606887	0.020793948393113	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	0.333423733725192	5.01480160235136	NA	NA					
FKBP4|FKBP5	FKBP4|FKBP5	FKBP4	FKBP5	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.376183291667798	-0.224844070681099	1.31523807676829	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.0248115744108047	-2.02855707042097	0.0212517124378552	0.978748287562145	0.0212517124378552	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	5.5090623863619	0.526068811667588	NA	NA					
CHM|CHML	CHM|CHML	CHM	CHML	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.149821816750997	-0.19717522947898	0.936427943901864	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0208240993280002	-2.02253573060653	0.0215605180888893	0.978439481911111	0.0215605180888893	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.25398926623079	3.68818035858693	NA	NA					
S100A6|ATP5F1A	ATP5F1A|S100A6	S100A6	ATP5F1A	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.436153998981389	-0.207115592187478	1.07486899907291	96	3	32	3	9.38	92.8015564202335	0.0946879545504303	1.0067842796169	0.0222813735929586	-2.02187060796736	0.0215948604681428	0.978405139531857	0.0215948604681428	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	NA	NA	NA	NA	0.37851162325373	8.33463084162511	NA	NA					
NAA15|NAA16	NAA15|NAA16	NAA15	NAA16	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.261676706790491	-0.208819731039312	1.1439411258998	96	3	32	2	6.25	92.8015564202335	0.0946879545504303	1.0067842796169	0.023008448612189	-2.00090295097062	0.0227014247526301	0.97729857524737	0.0227014247526301	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	3.4369613378336	2.87578006306849	NA	NA					
KLF4|MTG2	KLF4|MTG2	KLF4	MTG2	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.281404431265076	-0.190171731673235	0.918423684047915	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0206345808032218	-1.98304772521449	0.0236810494352354	0.976318950564765	0.0236810494352354	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	NA	NA	NA	NA	1.97819562968165	3.72900887033786	NA	NA					
LGALS9|ABT1	ABT1|LGALS9	LGALS9	ABT1	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.270658021826006	-0.189557185764019	0.800323737797022	84	3	28	0	0	92.8015564202335	0.0946879545504303	1.0067842796169	0.0206094177486549	-1.97997719047878	0.0238530458810149	0.976146954118985	0.0238530458810149	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	0.070389327891398	3.97544676564096	NA	NA					
NAE1|PDCD4	NAE1|PDCD4	NAE1	PDCD4	Jen Uveal	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.202152911222116	-0.168907994803035	0.700699652100539	96	3	32	0	0	92.8015564202335	0.0946879545504303	1.0067842796169	0.0183427488879862	-1.94628538702627	0.0258102339683095	0.97418976603169	0.0258102339683095	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	5.30451104180995	6.34872815423108	NA	NA					
EIF3L|EIF3J	EIF3J|EIF3L	EIF3L	EIF3J	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.157985343389977	-0.176736376254282	0.704860093474111	84	3	28	0	0	92.8015564202335	0.0946879545504303	1.0067842796169	0.0194592533592222	-1.94574395311239	0.0258427520394227	0.974157247960577	0.0258427520394227	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	9.28671946375911	5.7771566660045	NA	NA					
GTF3C1|SNAPC4	GTF3C1|SNAPC4	GTF3C1	SNAPC4	Achilles	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.190224137123989	-0.177676449073919	0.825013448703812	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0196513151680207	-1.94291829103085	0.0260130157743681	0.973986984225632	0.0260130157743681	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	NA	NA	NA	NA	3.90207357931074	3.18745105402733	NA	NA					
UAP1|UAP1L1	UAP1|UAP1L1	UAP1	UAP1L1	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.25941835952015	-0.183166355969372	0.948165274697255	96	3	32	3	9.38	92.8015564202335	0.0946879545504303	1.0067842796169	0.020947650178478	-1.91977124473192	0.0274434002730387	0.972556599726961	0.0274434002730387	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	3.76022094646651	4.75648960675997	NA	NA					
SMARCA1|PFAS	PFAS|SMARCA1	SMARCA1	PFAS	Emanuel	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.249400077598586	-0.189894581432519	1.09651169895332	96	3	32	1	3.12	92.8015564202335	0.0946879545504303	1.0067842796169	0.0225091914864365	-1.8968295087196	0.0289252216871709	0.971074778312829	0.0289252216871709	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	3.88947354253111	3.79285535236249	NA	NA					
HMGCS1|HMGCS2	HMGCS1|HMGCS2	HMGCS1	HMGCS2	paralog	921	921 D42	Uveal melanoma	ACH-001441	NA	-0.239117957178886	-0.179849621783056	0.932915547726187	84	3	28	1	3.57	92.8015564202335	0.0946879545504303	1.0067842796169	0.0222069094345485	-1.84228889658334	0.0327164515219577	0.967283548478042	0.0327164515219577	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	NA	NA	NA	NA	6.75955534320631	0	NA	NA					
